timestamp,event_type,value
1745418784.8170488,tick,"{'v1': 359, 'v2': 718, 'v3': 1077}"
1745418784.8170524,tick,"{'v1': 360, 'v2': 720, 'v3': 1080}"
1745418784.8170557,tick,"{'v1': 361, 'v2': 722, 'v3': 1083}"
1745418784.8170593,tick,"{'v1': 362, 'v2': 724, 'v3': 1086}"
1745418784.8170626,tick,"{'v1': 363, 'v2': 726, 'v3': 1089}"
1745418784.817066,tick,"{'v1': 364, 'v2': 728, 'v3': 1092}"
1745418784.8170693,tick,"{'v1': 365, 'v2': 730, 'v3': 1095}"
1745418784.8170729,tick,"{'v1': 366, 'v2': 732, 'v3': 1098}"
1745418784.8170762,tick,"{'v1': 367, 'v2': 734, 'v3': 1101}"
1745418784.8170798,tick,"{'v1': 368, 'v2': 736, 'v3': 1104}"
1745418784.8170831,tick,"{'v1': 369, 'v2': 738, 'v3': 1107}"
1745418784.8170865,tick,"{'v1': 370, 'v2': 740, 'v3': 1110}"
1745418784.8170898,tick,"{'v1': 371, 'v2': 742, 'v3': 1113}"
1745418784.8170934,tick,"{'v1': 372, 'v2': 744, 'v3': 1116}"
1745418784.8170967,tick,"{'v1': 373, 'v2': 746, 'v3': 1119}"
1745418784.8171,tick,"{'v1': 374, 'v2': 748, 'v3': 1122}"
1745418784.8171034,tick,"{'v1': 375, 'v2': 750, 'v3': 1125}"
1745418784.817107,tick,"{'v1': 376, 'v2': 752, 'v3': 1128}"
1745418784.8171103,tick,"{'v1': 377, 'v2': 754, 'v3': 1131}"
1745418784.8171136,tick,"{'v1': 378, 'v2': 756, 'v3': 1134}"
1745418784.8171172,tick,"{'v1': 379, 'v2': 758, 'v3': 1137}"
1745418784.8171206,tick,"{'v1': 380, 'v2': 760, 'v3': 1140}"
1745418784.817124,tick,"{'v1': 381, 'v2': 762, 'v3': 1143}"
1745418784.8171275,tick,"{'v1': 382, 'v2': 764, 'v3': 1146}"
1745418784.8171308,tick,"{'v1': 383, 'v2': 766, 'v3': 1149}"
1745418784.8171344,tick,"{'v1': 384, 'v2': 768, 'v3': 1152}"
1745418784.8171377,tick,"{'v1': 385, 'v2': 770, 'v3': 1155}"
1745418784.8171413,tick,"{'v1': 386, 'v2': 772, 'v3': 1158}"
1745418784.8171446,tick,"{'v1': 387, 'v2': 774, 'v3': 1161}"
1745418784.817148,tick,"{'v1': 388, 'v2': 776, 'v3': 1164}"
1745418784.8171513,tick,"{'v1': 389, 'v2': 778, 'v3': 1167}"
1745418784.8171546,tick,"{'v1': 390, 'v2': 780, 'v3': 1170}"
1745418784.817158,tick,"{'v1': 391, 'v2': 782, 'v3': 1173}"
1745418784.8171613,tick,"{'v1': 392, 'v2': 784, 'v3': 1176}"
1745418784.8171647,tick,"{'v1': 393, 'v2': 786, 'v3': 1179}"
1745418784.8171678,tick,"{'v1': 394, 'v2': 788, 'v3': 1182}"
1745418784.8171716,tick,"{'v1': 395, 'v2': 790, 'v3': 1185}"
1745418784.8171747,tick,"{'v1': 396, 'v2': 792, 'v3': 1188}"
1745418784.817178,tick,"{'v1': 397, 'v2': 794, 'v3': 1191}"
1745418784.8171813,tick,"{'v1': 398, 'v2': 796, 'v3': 1194}"
1745418784.8171847,tick,"{'v1': 399, 'v2': 798, 'v3': 1197}"
1745418784.817188,tick,"{'v1': 400, 'v2': 800, 'v3': 1200}"
1745418784.8171916,tick,"{'v1': 401, 'v2': 802, 'v3': 1203}"
1745418784.817195,tick,"{'v1': 402, 'v2': 804, 'v3': 1206}"
1745418784.8171985,tick,"{'v1': 403, 'v2': 806, 'v3': 1209}"
1745418784.8172019,tick,"{'v1': 404, 'v2': 808, 'v3': 1212}"
1745418784.8172054,tick,"{'v1': 405, 'v2': 810, 'v3': 1215}"
1745418784.8172088,tick,"{'v1': 406, 'v2': 812, 'v3': 1218}"
1745418784.8172164,tick,"{'v1': 407, 'v2': 814, 'v3': 1221}"
1745418784.8172204,tick,"{'v1': 408, 'v2': 816, 'v3': 1224}"
1745418784.8172238,tick,"{'v1': 409, 'v2': 818, 'v3': 1227}"
1745418784.8172274,tick,"{'v1': 410, 'v2': 820, 'v3': 1230}"
1745418784.817231,tick,"{'v1': 411, 'v2': 822, 'v3': 1233}"
1745418784.8172343,tick,"{'v1': 412, 'v2': 824, 'v3': 1236}"
1745418784.8172376,tick,"{'v1': 413, 'v2': 826, 'v3': 1239}"
1745418784.8172412,tick,"{'v1': 414, 'v2': 828, 'v3': 1242}"
1745418784.8172445,tick,"{'v1': 415, 'v2': 830, 'v3': 1245}"
1745418784.817248,tick,"{'v1': 416, 'v2': 832, 'v3': 1248}"
1745418784.8172514,tick,"{'v1': 417, 'v2': 834, 'v3': 1251}"
1745418784.8172545,tick,"{'v1': 418, 'v2': 836, 'v3': 1254}"
1745418784.8172584,tick,"{'v1': 419, 'v2': 838, 'v3': 1257}"
1745418784.8172615,tick,"{'v1': 420, 'v2': 840, 'v3': 1260}"
1745418784.8172648,tick,"{'v1': 421, 'v2': 842, 'v3': 1263}"
1745418784.8172681,tick,"{'v1': 422, 'v2': 844, 'v3': 1266}"
1745418784.8172717,tick,"{'v1': 423, 'v2': 846, 'v3': 1269}"
1745418784.817275,tick,"{'v1': 424, 'v2': 848, 'v3': 1272}"
1745418784.8172784,tick,"{'v1': 425, 'v2': 850, 'v3': 1275}"
1745418784.8172817,tick,"{'v1': 426, 'v2': 852, 'v3': 1278}"
1745418784.8172853,tick,"{'v1': 427, 'v2': 854, 'v3': 1281}"
1745418784.8172886,tick,"{'v1': 428, 'v2': 856, 'v3': 1284}"
1745418784.817292,tick,"{'v1': 429, 'v2': 858, 'v3': 1287}"
1745418784.8172956,tick,"{'v1': 430, 'v2': 860, 'v3': 1290}"
1745418784.817299,tick,"{'v1': 431, 'v2': 862, 'v3': 1293}"
1745418784.8173022,tick,"{'v1': 432, 'v2': 864, 'v3': 1296}"
1745418784.8173058,tick,"{'v1': 433, 'v2': 866, 'v3': 1299}"
1745418784.8173091,tick,"{'v1': 434, 'v2': 868, 'v3': 1302}"
1745418784.8173125,tick,"{'v1': 435, 'v2': 870, 'v3': 1305}"
1745418784.8173158,tick,"{'v1': 436, 'v2': 872, 'v3': 1308}"
1745418784.8173192,tick,"{'v1': 437, 'v2': 874, 'v3': 1311}"
1745418784.8173227,tick,"{'v1': 438, 'v2': 876, 'v3': 1314}"
1745418784.817326,tick,"{'v1': 439, 'v2': 878, 'v3': 1317}"
1745418784.8173296,tick,"{'v1': 440, 'v2': 880, 'v3': 1320}"
1745418784.817333,tick,"{'v1': 441, 'v2': 882, 'v3': 1323}"
1745418784.8173363,tick,"{'v1': 442, 'v2': 884, 'v3': 1326}"
1745418784.8173397,tick,"{'v1': 443, 'v2': 886, 'v3': 1329}"
1745418784.817343,tick,"{'v1': 444, 'v2': 888, 'v3': 1332}"
1745418784.8173466,tick,"{'v1': 445, 'v2': 890, 'v3': 1335}"
1745418784.81735,tick,"{'v1': 446, 'v2': 892, 'v3': 1338}"
1745418784.8173532,tick,"{'v1': 447, 'v2': 894, 'v3': 1341}"
1745418784.8173568,tick,"{'v1': 448, 'v2': 896, 'v3': 1344}"
1745418784.8173602,tick,"{'v1': 449, 'v2': 898, 'v3': 1347}"
1745418784.8173635,tick,"{'v1': 450, 'v2': 900, 'v3': 1350}"
1745418784.8173668,tick,"{'v1': 451, 'v2': 902, 'v3': 1353}"
1745418784.8173702,tick,"{'v1': 452, 'v2': 904, 'v3': 1356}"
1745418784.8173738,tick,"{'v1': 453, 'v2': 906, 'v3': 1359}"
1745418784.817377,tick,"{'v1': 454, 'v2': 908, 'v3': 1362}"
1745418784.8173804,tick,"{'v1': 455, 'v2': 910, 'v3': 1365}"
1745418784.817384,tick,"{'v1': 456, 'v2': 912, 'v3': 1368}"
1745418784.8173873,tick,"{'v1': 457, 'v2': 914, 'v3': 1371}"
1745418784.8173907,tick,"{'v1': 458, 'v2': 916, 'v3': 1374}"
1745418784.8173943,tick,"{'v1': 459, 'v2': 918, 'v3': 1377}"
1745418784.8173976,tick,"{'v1': 460, 'v2': 920, 'v3': 1380}"
1745418784.817401,tick,"{'v1': 461, 'v2': 922, 'v3': 1383}"
1745418784.8174045,tick,"{'v1': 462, 'v2': 924, 'v3': 1386}"
1745418784.8174078,tick,"{'v1': 463, 'v2': 926, 'v3': 1389}"
1745418784.8174112,tick,"{'v1': 464, 'v2': 928, 'v3': 1392}"
1745418784.8174148,tick,"{'v1': 465, 'v2': 930, 'v3': 1395}"
1745418784.817418,tick,"{'v1': 466, 'v2': 932, 'v3': 1398}"
1745418784.8174212,tick,"{'v1': 467, 'v2': 934, 'v3': 1401}"
1745418784.8174245,tick,"{'v1': 468, 'v2': 936, 'v3': 1404}"
1745418784.817428,tick,"{'v1': 469, 'v2': 938, 'v3': 1407}"
1745418784.8174314,tick,"{'v1': 470, 'v2': 940, 'v3': 1410}"
1745418784.8174348,tick,"{'v1': 471, 'v2': 942, 'v3': 1413}"
1745418784.8174381,tick,"{'v1': 472, 'v2': 944, 'v3': 1416}"
1745418784.8174415,tick,"{'v1': 473, 'v2': 946, 'v3': 1419}"
1745418784.817445,tick,"{'v1': 474, 'v2': 948, 'v3': 1422}"
1745418784.8174484,tick,"{'v1': 475, 'v2': 950, 'v3': 1425}"
1745418784.8174517,tick,"{'v1': 476, 'v2': 952, 'v3': 1428}"
1745418784.8174553,tick,"{'v1': 477, 'v2': 954, 'v3': 1431}"
1745418784.8174586,tick,"{'v1': 478, 'v2': 956, 'v3': 1434}"
1745418784.817462,tick,"{'v1': 479, 'v2': 958, 'v3': 1437}"
1745418784.8174653,tick,"{'v1': 480, 'v2': 960, 'v3': 1440}"
1745418784.817469,tick,"{'v1': 481, 'v2': 962, 'v3': 1443}"
1745418784.8174722,tick,"{'v1': 482, 'v2': 964, 'v3': 1446}"
1745418784.8174756,tick,"{'v1': 483, 'v2': 966, 'v3': 1449}"
1745418784.8174791,tick,"{'v1': 484, 'v2': 968, 'v3': 1452}"
1745418784.8174825,tick,"{'v1': 485, 'v2': 970, 'v3': 1455}"
1745418784.817486,tick,"{'v1': 486, 'v2': 972, 'v3': 1458}"
1745418784.8174894,tick,"{'v1': 487, 'v2': 974, 'v3': 1461}"
1745418784.8174927,tick,"{'v1': 488, 'v2': 976, 'v3': 1464}"
1745418784.8174963,tick,"{'v1': 489, 'v2': 978, 'v3': 1467}"
1745418784.8174996,tick,"{'v1': 490, 'v2': 980, 'v3': 1470}"
1745418784.817503,tick,"{'v1': 491, 'v2': 982, 'v3': 1473}"
1745418784.8175066,tick,"{'v1': 492, 'v2': 984, 'v3': 1476}"
1745418784.81751,tick,"{'v1': 493, 'v2': 986, 'v3': 1479}"
1745418784.8175132,tick,"{'v1': 494, 'v2': 988, 'v3': 1482}"
1745418784.8175166,tick,"{'v1': 495, 'v2': 990, 'v3': 1485}"
1745418784.8175201,tick,"{'v1': 496, 'v2': 992, 'v3': 1488}"
1745418784.8175235,tick,"{'v1': 497, 'v2': 994, 'v3': 1491}"
1745418784.817527,tick,"{'v1': 498, 'v2': 996, 'v3': 1494}"
1745418784.8175304,tick,"{'v1': 499, 'v2': 998, 'v3': 1497}"
1745418784.817534,tick,"{'v1': 500, 'v2': 1000, 'v3': 1500}"
1745418784.8175373,tick,"{'v1': 501, 'v2': 1002, 'v3': 1503}"
1745418784.817541,tick,"{'v1': 502, 'v2': 1004, 'v3': 1506}"
1745418784.8175442,tick,"{'v1': 503, 'v2': 1006, 'v3': 1509}"
1745418784.8175478,tick,"{'v1': 504, 'v2': 1008, 'v3': 1512}"
1745418784.8175511,tick,"{'v1': 505, 'v2': 1010, 'v3': 1515}"
1745418784.8175545,tick,"{'v1': 506, 'v2': 1012, 'v3': 1518}"
1745418784.817558,tick,"{'v1': 507, 'v2': 1014, 'v3': 1521}"
1745418784.8175614,tick,"{'v1': 508, 'v2': 1016, 'v3': 1524}"
1745418784.8175647,tick,"{'v1': 509, 'v2': 1018, 'v3': 1527}"
1745418784.817568,tick,"{'v1': 510, 'v2': 1020, 'v3': 1530}"
1745418784.8175716,tick,"{'v1': 511, 'v2': 1022, 'v3': 1533}"
1745418784.817575,tick,"{'v1': 512, 'v2': 1024, 'v3': 1536}"
1745418784.8175783,tick,"{'v1': 513, 'v2': 1026, 'v3': 1539}"
1745418784.817582,tick,"{'v1': 514, 'v2': 1028, 'v3': 1542}"
1745418784.8175852,tick,"{'v1': 515, 'v2': 1030, 'v3': 1545}"
1745418784.8175886,tick,"{'v1': 516, 'v2': 1032, 'v3': 1548}"
1745418784.817592,tick,"{'v1': 517, 'v2': 1034, 'v3': 1551}"
1745418784.8175955,tick,"{'v1': 518, 'v2': 1036, 'v3': 1554}"
1745418784.8175988,tick,"{'v1': 519, 'v2': 1038, 'v3': 1557}"
1745418784.8176022,tick,"{'v1': 520, 'v2': 1040, 'v3': 1560}"
1745418784.8176057,tick,"{'v1': 521, 'v2': 1042, 'v3': 1563}"
1745418784.817609,tick,"{'v1': 522, 'v2': 1044, 'v3': 1566}"
1745418784.8176122,tick,"{'v1': 523, 'v2': 1046, 'v3': 1569}"
1745418784.8176155,tick,"{'v1': 524, 'v2': 1048, 'v3': 1572}"
1745418784.817619,tick,"{'v1': 525, 'v2': 1050, 'v3': 1575}"
1745418784.8176224,tick,"{'v1': 526, 'v2': 1052, 'v3': 1578}"
1745418784.8176258,tick,"{'v1': 527, 'v2': 1054, 'v3': 1581}"
1745418784.817629,tick,"{'v1': 528, 'v2': 1056, 'v3': 1584}"
1745418784.8176324,tick,"{'v1': 529, 'v2': 1058, 'v3': 1587}"
1745418784.8176358,tick,"{'v1': 530, 'v2': 1060, 'v3': 1590}"
1745418784.8176394,tick,"{'v1': 531, 'v2': 1062, 'v3': 1593}"
1745418784.8176427,tick,"{'v1': 532, 'v2': 1064, 'v3': 1596}"
1745418784.817646,tick,"{'v1': 533, 'v2': 1066, 'v3': 1599}"
1745418784.8176494,tick,"{'v1': 534, 'v2': 1068, 'v3': 1602}"
1745418784.817653,tick,"{'v1': 535, 'v2': 1070, 'v3': 1605}"
1745418784.8176563,tick,"{'v1': 536, 'v2': 1072, 'v3': 1608}"
1745418784.8176746,tick,"{'v1': 537, 'v2': 1074, 'v3': 1611}"
1745418784.8176785,tick,"{'v1': 538, 'v2': 1076, 'v3': 1614}"
1745418784.8176816,tick,"{'v1': 539, 'v2': 1078, 'v3': 1617}"
1745418784.8176894,tick,"{'v1': 540, 'v2': 1080, 'v3': 1620}"
1745418784.8176935,tick,"{'v1': 541, 'v2': 1082, 'v3': 1623}"
1745418784.817697,tick,"{'v1': 542, 'v2': 1084, 'v3': 1626}"
1745418784.8177006,tick,"{'v1': 543, 'v2': 1086, 'v3': 1629}"
1745418784.8177042,tick,"{'v1': 544, 'v2': 1088, 'v3': 1632}"
1745418784.8177078,tick,"{'v1': 545, 'v2': 1090, 'v3': 1635}"
1745418784.817711,tick,"{'v1': 546, 'v2': 1092, 'v3': 1638}"
1745418784.8177147,tick,"{'v1': 547, 'v2': 1094, 'v3': 1641}"
1745418784.8177183,tick,"{'v1': 548, 'v2': 1096, 'v3': 1644}"
1745418784.8177218,tick,"{'v1': 549, 'v2': 1098, 'v3': 1647}"
1745418784.8177252,tick,"{'v1': 550, 'v2': 1100, 'v3': 1650}"
1745418784.8177416,tick,"{'v1': 551, 'v2': 1102, 'v3': 1653}"
1745418784.8177452,tick,"{'v1': 552, 'v2': 1104, 'v3': 1656}"
1745418784.8177485,tick,"{'v1': 553, 'v2': 1106, 'v3': 1659}"
1745418784.817752,tick,"{'v1': 554, 'v2': 1108, 'v3': 1662}"
1745418784.8177552,tick,"{'v1': 555, 'v2': 1110, 'v3': 1665}"
1745418784.8177588,tick,"{'v1': 556, 'v2': 1112, 'v3': 1668}"
1745418784.8177621,tick,"{'v1': 557, 'v2': 1114, 'v3': 1671}"
1745418784.8177657,tick,"{'v1': 558, 'v2': 1116, 'v3': 1674}"
1745418784.817769,tick,"{'v1': 559, 'v2': 1118, 'v3': 1677}"
1745418784.8177724,tick,"{'v1': 560, 'v2': 1120, 'v3': 1680}"
1745418784.8177757,tick,"{'v1': 561, 'v2': 1122, 'v3': 1683}"
1745418784.8177793,tick,"{'v1': 562, 'v2': 1124, 'v3': 1686}"
1745418784.8177826,tick,"{'v1': 563, 'v2': 1126, 'v3': 1689}"
1745418784.8177857,tick,"{'v1': 564, 'v2': 1128, 'v3': 1692}"
1745418784.8177896,tick,"{'v1': 565, 'v2': 1130, 'v3': 1695}"
1745418784.8177927,tick,"{'v1': 566, 'v2': 1132, 'v3': 1698}"
1745418784.817796,tick,"{'v1': 567, 'v2': 1134, 'v3': 1701}"
1745418784.8177993,tick,"{'v1': 568, 'v2': 1136, 'v3': 1704}"
1745418784.817803,tick,"{'v1': 569, 'v2': 1138, 'v3': 1707}"
1745418784.8178062,tick,"{'v1': 570, 'v2': 1140, 'v3': 1710}"
1745418784.8178096,tick,"{'v1': 571, 'v2': 1142, 'v3': 1713}"
1745418784.8178132,tick,"{'v1': 572, 'v2': 1144, 'v3': 1716}"
1745418784.8178165,tick,"{'v1': 573, 'v2': 1146, 'v3': 1719}"
1745418784.8178198,tick,"{'v1': 574, 'v2': 1148, 'v3': 1722}"
1745418784.8178232,tick,"{'v1': 575, 'v2': 1150, 'v3': 1725}"
1745418784.8178265,tick,"{'v1': 576, 'v2': 1152, 'v3': 1728}"
1745418784.8178298,tick,"{'v1': 577, 'v2': 1154, 'v3': 1731}"
1745418784.8178334,tick,"{'v1': 578, 'v2': 1156, 'v3': 1734}"
1745418784.8178368,tick,"{'v1': 579, 'v2': 1158, 'v3': 1737}"
1745418784.81784,tick,"{'v1': 580, 'v2': 1160, 'v3': 1740}"
1745418784.8178434,tick,"{'v1': 581, 'v2': 1162, 'v3': 1743}"
1745418784.8178468,tick,"{'v1': 582, 'v2': 1164, 'v3': 1746}"
1745418784.81785,tick,"{'v1': 583, 'v2': 1166, 'v3': 1749}"
1745418784.8178535,tick,"{'v1': 584, 'v2': 1168, 'v3': 1752}"
1745418784.8178568,tick,"{'v1': 585, 'v2': 1170, 'v3': 1755}"
1745418784.8178604,tick,"{'v1': 586, 'v2': 1172, 'v3': 1758}"
1745418784.8178637,tick,"{'v1': 587, 'v2': 1174, 'v3': 1761}"
1745418784.8178673,tick,"{'v1': 588, 'v2': 1176, 'v3': 1764}"
1745418784.8178706,tick,"{'v1': 589, 'v2': 1178, 'v3': 1767}"
1745418784.817874,tick,"{'v1': 590, 'v2': 1180, 'v3': 1770}"
1745418784.8178773,tick,"{'v1': 591, 'v2': 1182, 'v3': 1773}"
1745418784.8178809,tick,"{'v1': 592, 'v2': 1184, 'v3': 1776}"
1745418784.8178842,tick,"{'v1': 593, 'v2': 1186, 'v3': 1779}"
1745418784.8178875,tick,"{'v1': 594, 'v2': 1188, 'v3': 1782}"
1745418784.817891,tick,"{'v1': 595, 'v2': 1190, 'v3': 1785}"
1745418784.8178945,tick,"{'v1': 596, 'v2': 1192, 'v3': 1788}"
1745418784.8178978,tick,"{'v1': 597, 'v2': 1194, 'v3': 1791}"
1745418784.8179011,tick,"{'v1': 598, 'v2': 1196, 'v3': 1794}"
1745418784.8179045,tick,"{'v1': 599, 'v2': 1198, 'v3': 1797}"
1745418784.817908,tick,"{'v1': 600, 'v2': 1200, 'v3': 1800}"
1745418784.8179114,tick,"{'v1': 601, 'v2': 1202, 'v3': 1803}"
1745418784.8179147,tick,"{'v1': 602, 'v2': 1204, 'v3': 1806}"
1745418784.817918,tick,"{'v1': 603, 'v2': 1206, 'v3': 1809}"
1745418784.8179212,tick,"{'v1': 604, 'v2': 1208, 'v3': 1812}"
1745418784.8179245,tick,"{'v1': 605, 'v2': 1210, 'v3': 1815}"
1745418784.817928,tick,"{'v1': 606, 'v2': 1212, 'v3': 1818}"
1745418784.8179314,tick,"{'v1': 607, 'v2': 1214, 'v3': 1821}"
1745418784.8179348,tick,"{'v1': 608, 'v2': 1216, 'v3': 1824}"
1745418784.817938,tick,"{'v1': 609, 'v2': 1218, 'v3': 1827}"
1745418784.8179414,tick,"{'v1': 610, 'v2': 1220, 'v3': 1830}"
1745418784.8179448,tick,"{'v1': 611, 'v2': 1222, 'v3': 1833}"
1745418784.8179483,tick,"{'v1': 612, 'v2': 1224, 'v3': 1836}"
1745418784.8179517,tick,"{'v1': 613, 'v2': 1226, 'v3': 1839}"
1745418784.817955,tick,"{'v1': 614, 'v2': 1228, 'v3': 1842}"
1745418784.8179586,tick,"{'v1': 615, 'v2': 1230, 'v3': 1845}"
1745418784.817962,tick,"{'v1': 616, 'v2': 1232, 'v3': 1848}"
1745418784.8179655,tick,"{'v1': 617, 'v2': 1234, 'v3': 1851}"
1745418784.8179688,tick,"{'v1': 618, 'v2': 1236, 'v3': 1854}"
1745418784.8179722,tick,"{'v1': 619, 'v2': 1238, 'v3': 1857}"
1745418784.8179758,tick,"{'v1': 620, 'v2': 1240, 'v3': 1860}"
1745418784.817979,tick,"{'v1': 621, 'v2': 1242, 'v3': 1863}"
1745418784.8179824,tick,"{'v1': 622, 'v2': 1244, 'v3': 1866}"
1745418784.8179858,tick,"{'v1': 623, 'v2': 1246, 'v3': 1869}"
1745418784.817989,tick,"{'v1': 624, 'v2': 1248, 'v3': 1872}"
1745418784.8179924,tick,"{'v1': 625, 'v2': 1250, 'v3': 1875}"
1745418784.817996,tick,"{'v1': 626, 'v2': 1252, 'v3': 1878}"
1745418784.8179994,tick,"{'v1': 627, 'v2': 1254, 'v3': 1881}"
1745418784.8180027,tick,"{'v1': 628, 'v2': 1256, 'v3': 1884}"
1745418784.8180063,tick,"{'v1': 629, 'v2': 1258, 'v3': 1887}"
1745418784.8180096,tick,"{'v1': 630, 'v2': 1260, 'v3': 1890}"
1745418784.818013,tick,"{'v1': 631, 'v2': 1262, 'v3': 1893}"
1745418784.8180165,tick,"{'v1': 632, 'v2': 1264, 'v3': 1896}"
1745418784.8180199,tick,"{'v1': 633, 'v2': 1266, 'v3': 1899}"
1745418784.8180232,tick,"{'v1': 634, 'v2': 1268, 'v3': 1902}"
1745418784.8180268,tick,"{'v1': 635, 'v2': 1270, 'v3': 1905}"
1745418784.81803,tick,"{'v1': 636, 'v2': 1272, 'v3': 1908}"
1745418784.8180335,tick,"{'v1': 637, 'v2': 1274, 'v3': 1911}"
1745418784.8180368,tick,"{'v1': 638, 'v2': 1276, 'v3': 1914}"
1745418784.8180401,tick,"{'v1': 639, 'v2': 1278, 'v3': 1917}"
1745418784.8180437,tick,"{'v1': 640, 'v2': 1280, 'v3': 1920}"
1745418784.818047,tick,"{'v1': 641, 'v2': 1282, 'v3': 1923}"
1745418784.8180504,tick,"{'v1': 642, 'v2': 1284, 'v3': 1926}"
1745418784.8180537,tick,"{'v1': 643, 'v2': 1286, 'v3': 1929}"
1745418784.818057,tick,"{'v1': 644, 'v2': 1288, 'v3': 1932}"
1745418784.8180606,tick,"{'v1': 645, 'v2': 1290, 'v3': 1935}"
1745418784.818064,tick,"{'v1': 646, 'v2': 1292, 'v3': 1938}"
1745418784.8180673,tick,"{'v1': 647, 'v2': 1294, 'v3': 1941}"
1745418784.8180704,tick,"{'v1': 648, 'v2': 1296, 'v3': 1944}"
1745418784.8180742,tick,"{'v1': 649, 'v2': 1298, 'v3': 1947}"
1745418784.8180778,tick,"{'v1': 650, 'v2': 1300, 'v3': 1950}"
1745418784.8180811,tick,"{'v1': 651, 'v2': 1302, 'v3': 1953}"
1745418784.8180842,tick,"{'v1': 652, 'v2': 1304, 'v3': 1956}"
1745418784.8180876,tick,"{'v1': 653, 'v2': 1306, 'v3': 1959}"
1745418784.8180912,tick,"{'v1': 654, 'v2': 1308, 'v3': 1962}"
1745418784.8180945,tick,"{'v1': 655, 'v2': 1310, 'v3': 1965}"
1745418784.8180978,tick,"{'v1': 656, 'v2': 1312, 'v3': 1968}"
1745418784.8181012,tick,"{'v1': 657, 'v2': 1314, 'v3': 1971}"
1745418784.8181047,tick,"{'v1': 658, 'v2': 1316, 'v3': 1974}"
1745418784.818108,tick,"{'v1': 659, 'v2': 1318, 'v3': 1977}"
1745418784.8181114,tick,"{'v1': 660, 'v2': 1320, 'v3': 1980}"
1745418784.818115,tick,"{'v1': 661, 'v2': 1322, 'v3': 1983}"
1745418784.8181183,tick,"{'v1': 662, 'v2': 1324, 'v3': 1986}"
1745418784.8181217,tick,"{'v1': 663, 'v2': 1326, 'v3': 1989}"
1745418784.8181252,tick,"{'v1': 664, 'v2': 1328, 'v3': 1992}"
1745418784.8181286,tick,"{'v1': 665, 'v2': 1330, 'v3': 1995}"
1745418784.818132,tick,"{'v1': 666, 'v2': 1332, 'v3': 1998}"
1745418784.8181353,tick,"{'v1': 667, 'v2': 1334, 'v3': 2001}"
1745418784.8181388,tick,"{'v1': 668, 'v2': 1336, 'v3': 2004}"
1745418784.8181422,tick,"{'v1': 669, 'v2': 1338, 'v3': 2007}"
1745418784.8181455,tick,"{'v1': 670, 'v2': 1340, 'v3': 2010}"
1745418784.8181531,tick,"{'v1': 671, 'v2': 1342, 'v3': 2013}"
1745418784.818157,tick,"{'v1': 672, 'v2': 1344, 'v3': 2016}"
1745418784.8181605,tick,"{'v1': 673, 'v2': 1346, 'v3': 2019}"
1745418784.8181639,tick,"{'v1': 674, 'v2': 1348, 'v3': 2022}"
1745418784.8181674,tick,"{'v1': 675, 'v2': 1350, 'v3': 2025}"
1745418784.8181708,tick,"{'v1': 676, 'v2': 1352, 'v3': 2028}"
1745418784.8181744,tick,"{'v1': 677, 'v2': 1354, 'v3': 2031}"
1745418784.8181777,tick,"{'v1': 678, 'v2': 1356, 'v3': 2034}"
1745418784.818181,tick,"{'v1': 679, 'v2': 1358, 'v3': 2037}"
1745418784.8181846,tick,"{'v1': 680, 'v2': 1360, 'v3': 2040}"
1745418784.818188,tick,"{'v1': 681, 'v2': 1362, 'v3': 2043}"
1745418784.8181913,tick,"{'v1': 682, 'v2': 1364, 'v3': 2046}"
1745418784.8181946,tick,"{'v1': 683, 'v2': 1366, 'v3': 2049}"
1745418784.8181982,tick,"{'v1': 684, 'v2': 1368, 'v3': 2052}"
1745418784.8182015,tick,"{'v1': 685, 'v2': 1370, 'v3': 2055}"
1745418784.8182049,tick,"{'v1': 686, 'v2': 1372, 'v3': 2058}"
1745418784.8182085,tick,"{'v1': 687, 'v2': 1374, 'v3': 2061}"
1745418784.8182118,tick,"{'v1': 688, 'v2': 1376, 'v3': 2064}"
1745418784.8182151,tick,"{'v1': 689, 'v2': 1378, 'v3': 2067}"
1745418784.8182187,tick,"{'v1': 690, 'v2': 1380, 'v3': 2070}"
1745418784.818222,tick,"{'v1': 691, 'v2': 1382, 'v3': 2073}"
1745418784.8182254,tick,"{'v1': 692, 'v2': 1384, 'v3': 2076}"
1745418784.818229,tick,"{'v1': 693, 'v2': 1386, 'v3': 2079}"
1745418784.8182323,tick,"{'v1': 694, 'v2': 1388, 'v3': 2082}"
1745418784.8182356,tick,"{'v1': 695, 'v2': 1390, 'v3': 2085}"
1745418784.818239,tick,"{'v1': 696, 'v2': 1392, 'v3': 2088}"
1745418784.8182423,tick,"{'v1': 697, 'v2': 1394, 'v3': 2091}"
1745418784.818246,tick,"{'v1': 698, 'v2': 1396, 'v3': 2094}"
1745418784.8182492,tick,"{'v1': 699, 'v2': 1398, 'v3': 2097}"
1745418784.8182526,tick,"{'v1': 700, 'v2': 1400, 'v3': 2100}"
1745418784.8182561,tick,"{'v1': 701, 'v2': 1402, 'v3': 2103}"
1745418784.8182595,tick,"{'v1': 702, 'v2': 1404, 'v3': 2106}"
1745418784.8182628,tick,"{'v1': 703, 'v2': 1406, 'v3': 2109}"
1745418784.8182664,tick,"{'v1': 704, 'v2': 1408, 'v3': 2112}"
